forecast_id,valid_date,region_id,region_name,latitude,longitude,lead_time_days,rain_forecast,temp_forecast,mslp_forecast,rh_forecast,wind_forecast,cape_forecast,ensemble_spread,synoptic_regime
FC_0000959,2024-11-01,CI,Central India,24.96,76.19,9,0.0,21.77,1014.44,98.25,1.05,50.0,32.28,post_monsoon
FC_0000960,2024-08-05,CI,Central India,21.65,82.52,7,51.11,31.36,993.25,98.89,25.2,2787.1,12.5,monsoon_depression
FC_0000961,2024-12-31,SP,Southern Peninsula,14.59,79.91,3,2.48,26.64,1009.88,81.84,3.41,1509.8,6.3,post_monsoon
FC_0000962,2022-10-24,NE,East & Northeast India,28.99,90.37,1,7.57,26.46,1008.35,64.7,5.31,645.4,4.25,post_monsoon
FC_0000963,2021-10-04,NE,East & Northeast India,26.58,89.69,5,0.0,23.17,1015.11,57.58,1.13,80.7,10.02,post_monsoon
FC_0000964,2022-09-16,EC,Bay of Bengal & East Coast,14.86,83.88,9,0.0,0.32,1017.94,74.13,6.22,997.5,32.35,normal_monsoon
FC_0000965,2022-05-31,NW,Northwest India,33.66,73.01,8,4.08,43.57,997.34,8.31,3.14,1202.2,29.25,heat_wave
FC_0000966,2024-10-05,NE,East & Northeast India,27.92,93.94,6,0.0,37.75,1010.3,88.13,12.54,1608.1,11.91,post_monsoon
FC_0000967,2023-04-23,SP,Southern Peninsula,8.16,78.47,8,0.0,21.7,1014.77,66.22,4.01,596.1,18.35,pre_monsoon
FC_0000968,2021-12-16,NE,East & Northeast India,24.71,90.48,8,14.98,25.48,1003.64,60.97,2.12,50.0,15.6,post_monsoon
FC_0000969,2023-04-03,EC,Bay of Bengal & East Coast,20.0,84.93,3,3.59,22.53,1014.16,56.64,5.54,731.7,7.41,pre_monsoon
FC_0000970,2024-03-06,WG,Western Ghats & West Coast,18.63,75.71,6,129.5,14.39,1016.68,78.13,4.58,1004.5,17.76,fair_weather
FC_0000971,2023-01-29,EC,Bay of Bengal & East Coast,17.08,86.79,7,0.0,31.08,1005.19,34.28,8.27,1378.7,12.21,fair_weather
FC_0000972,2023-06-18,CI,Central India,18.31,74.27,2,16.86,22.38,1014.94,59.54,5.09,876.0,4.67,normal_monsoon
FC_0000973,2021-08-31,CI,Central India,18.67,78.38,7,0.0,35.91,1009.97,49.45,6.29,1768.5,29.53,normal_monsoon
FC_0000974,2022-06-27,NE,East & Northeast India,23.0,96.81,10,0.0,12.04,1015.17,61.84,8.52,3438.0,45.26,active_break_monsoon
FC_0000975,2023-11-30,NE,East & Northeast India,25.61,92.95,6,0.0,28.79,1010.15,93.62,4.91,919.3,9.32,post_monsoon
FC_0000976,2021-08-17,EC,Bay of Bengal & East Coast,14.07,82.9,2,42.82,25.22,1012.74,45.78,6.6,413.2,13.78,normal_monsoon
FC_0000977,2022-07-02,EC,Bay of Bengal & East Coast,14.69,86.29,2,2.36,28.29,1011.39,92.23,1.47,3195.4,10.14,monsoon_depression
FC_0000978,2023-07-09,SP,Southern Peninsula,11.79,77.85,6,133.71,28.79,1009.14,49.2,15.08,618.3,27.03,normal_monsoon
FC_0000979,2024-05-31,NW,Northwest India,31.7,75.69,3,61.29,22.14,1011.38,82.13,3.43,1059.3,19.81,pre_monsoon
FC_0000980,2021-01-06,SP,Southern Peninsula,8.72,79.27,6,13.65,25.95,1014.88,50.18,7.95,825.7,9.62,fair_weather
FC_0000981,2024-09-07,CI,Central India,22.51,80.69,9,0.0,26.03,1000.98,46.79,3.05,1493.9,32.56,normal_monsoon
FC_0000982,2022-04-13,SP,Southern Peninsula,10.62,77.25,10,0.0,50.35,1006.89,80.38,5.14,872.0,33.05,pre_monsoon
FC_0000983,2021-03-16,EC,Bay of Bengal & East Coast,13.54,88.81,1,2.52,26.32,1015.4,53.73,3.99,282.7,3.85,fair_weather
FC_0000984,2021-01-04,SP,Southern Peninsula,11.98,80.48,3,4.21,31.27,1008.46,52.3,3.11,50.0,16.67,fair_weather
FC_0000985,2022-10-08,WG,Western Ghats & West Coast,13.88,73.49,2,9.19,32.9,1013.2,45.45,7.23,950.7,5.33,post_monsoon
FC_0000986,2021-04-28,NW,Northwest India,30.6,68.4,3,0.0,23.14,1008.52,51.96,0.5,1248.4,6.02,pre_monsoon
FC_0000987,2023-05-31,EC,Bay of Bengal & East Coast,20.95,87.37,2,97.67,25.85,1013.36,61.36,7.7,173.8,16.63,pre_monsoon
FC_0000988,2022-05-19,NE,East & Northeast India,27.17,92.32,3,21.57,21.82,1010.24,60.77,6.41,1139.8,7.52,pre_monsoon
FC_0000989,2023-08-05,SP,Southern Peninsula,12.64,80.48,4,24.66,25.17,1005.5,66.08,5.44,191.5,7.11,normal_monsoon
FC_0000990,2022-07-28,EC,Bay of Bengal & East Coast,14.06,87.02,7,0.0,21.63,1013.71,56.25,2.31,1516.6,36.74,normal_monsoon
FC_0000991,2021-07-13,NE,East & Northeast India,25.94,96.71,2,2.76,34.06,1010.65,62.71,4.77,626.8,7.87,normal_monsoon
FC_0000992,2023-04-27,NE,East & Northeast India,28.04,96.98,2,16.67,30.41,1012.25,53.17,5.09,460.6,7.38,pre_monsoon
FC_0000993,2022-12-16,CI,Central India,22.71,76.05,2,6.33,26.01,1009.14,79.85,4.2,1022.6,6.0,post_monsoon
FC_0000994,2024-11-16,CI,Central India,22.03,81.11,6,0.0,38.7,1011.59,53.24,5.13,508.4,25.79,post_monsoon
FC_0000995,2023-11-16,EC,Bay of Bengal & East Coast,19.52,80.0,8,180.43,29.12,988.34,82.87,20.7,3024.2,38.59,cyclone
FC_0000996,2024-12-29,EC,Bay of Bengal & East Coast,16.56,82.12,4,10.85,27.36,1005.92,59.27,5.9,414.5,12.16,post_monsoon
FC_0000997,2021-06-22,WG,Western Ghats & West Coast,18.5,73.19,10,34.08,24.29,1016.14,81.43,9.11,608.7,17.06,normal_monsoon
FC_0000998,2024-08-16,NW,Northwest India,32.66,70.66,3,9.25,17.5,1013.48,69.87,4.54,828.4,18.58,normal_monsoon
FC_0000999,2021-11-22,NW,Northwest India,28.64,77.41,9,21.4,24.14,1012.95,53.62,8.81,945.1,13.33,post_monsoon
